,Unnamed: 0,type,review,label,file
53627,53627,train,"LOVE IS A DOG FROM HELL (a.k.a CRAZY LOVE) (Dominique Deruddere - Belgium 1987).<br /><br />Three Bukowskian tales set in a Belgian, mostly rural, setting. How about that? Despite good reviews upon its release, winning several awards and getting support by Hollywood heavyweights Sean Penn and Francis For Coppola, the film vanished into obscurity almost immediately after its release. Perhaps it was bad timing, because Barbet Schroeder's star-studded BARFLY was released almost simultaneously. Who knows? By any chance, this film is a beauty, clearly deserving wider attention.<br /><br />The film has a three-act construction, all set around the live of Harry Voss, focusing on his difficult search for love and affection. The first act is set in 1955 and follows Harry when he's twelve years old. He is struck by his first notions of true love when he sees a dream-like film in cinema, only to be helped out of his dream by a more mature friend who claims the only reason people get married is to get laid. Remember, it's fifties' rural Flanders we're talking here. In the second act, in the early sixties, Harry is a shy 19-year old, his face horribly disfigured by a grotesque form of acne. When driving in the bus, he is stared at by all the children, while the adults look away. There's a high school dance, but Harry can't get a girl. In the third act we get a more literal adaptation of Bukowsky's THE COPULATING MERMAID OF VENICE, CA., when Harry is a down-on-his-luck alcoholic, devoid of any aspirations, spending most of his time in shady bars. When he meets an old acquaintance, they go on a joined drinking binch and rehash old memories while patrolling the foggy streets. In their drunken frenzy (""for old time's sake"") they decide to steal a body from an ambulance they see on a deserted street and take it to an abandoned house. This makes - how morbid it may sound - for one of the most beautiful and touching scenes of the film. The ending is a beauty. <br /><br />In the first act the film starts of a bit slowly with some awkward moments. I found the second and third acts the strongest, but all three segments show remarkable cinematic harmony. Beginning and ending the film with nicely contrasted mirror images of ""the Princess"" running across some dimly lit corridor and Raymond van het Groenewoud's haunting musical theme, it makes for a very neat composition indeed. Cars also feature prominently in all three segments. Most of the key scenes take place in or around cars. It all a very American feel to it, especially the second act. A homecoming dance, a prom, lampoons, American cars, it's small town USA transferred to Belgium. The lead performance by Josse de Pauw who plays the adult Harry in the second and third acts, is a joy to watch. <br /><br />All the more recommended, because of Mondo Macabro's excellent DVD-release. A bit of an oddity in their usual catalogue of all kinds of exploitational sewers of world cinema (which I often like, don't get me wrong), their treatment of the film is excellent, with a luminous new transfer and jam-packed with extras. Two documentaries, the ""making-off"" with some great footage of Bukowski and his thoughts on the film, a filmed interview with director Deruddere, a text essay on Flemish cinema, and Mondo Macabro's usual trailer reel of the wilder side of world cinema to top it all off. With an almost surrealist setting and touching subjects like necrophilia, it's not a film most audiences will embrace easily, but any fan of Bukowski, Belgian cinema or good cinema in general should really give this one a try. It might be a far cry from Bukowsky's usual settings but liberal interpretations usually make for far more interesting films. This is worth seeing. Damn, the man even approved of it himself!<br /><br />Camera Obscura --- 9/10",unsup,13265_0.txt
3368,3368,test,"There is so much bad to say about this movie and so little that's good!<br /><br />The plot has enough holes to sink the Titanic, the characters are completely unbelievable, the monsters are so unrealistic, and I'm sick and tired of seeing movies that involve an ex-husband and ex-wife being thrown together in some bizarre emergency - it happens far too often in films and it's become another bad clichÃ©.<br /><br />I find it hard to believe that anybody would have invested $1 in making this garbage, never mind the $100 or so it must have cost.<br /><br />You could make a better movie with more convincing special effects on your home computer! I didn't think movies could get this bad! Avoid it at all costs - do something that's more fun and enjoyable, such as having a tooth pulled, or an enema!",neg,1782_1.txt
94930,94930,train,"This kind of exorcism movie makes you realize that anything else than ""The Exorcist (1973)"" is a crap, not just for the story or the acting, but for the ambiance of the film. Nothing compares to the old 70s horror movies.<br /><br />""The Exorcist"" makes any other movie look like a bad remake of it and causes disgust in the eye of the viewer.<br /><br />About Gail's exorcism is nothing much to say. Maybe the fact that she looks to be aware of being possessed and enjoys it every second. She's more like a drunk slut exposing herself to males during blackouts and wakes then up in embarrassment.<br /><br />When possessed Regan MacNeil exposed herself in ""The Exorcist"" it was anything but attractive, sexy or even obscene. It was probably the most scary part of the movie. I can't remember to have been scared by Gail Bowers putting her hand in her panties.<br /><br />3 out of 10 for the pantie scene.",unsup,5438_0.txt
80361,80361,train,"This movie should be viewed by all who value hilariously bad movies. If you loved Plan Nine From Outer Space you will be happy to know that the genre still lives on, albeit only on late night HBO. Get out your VCRs and record one for posterity. This film rates a solid four skunks.",unsup,37326_0.txt
97625,97625,train,"As weird and as unexpected as it might sound, I really liked this movie for what it was and it's no way as bad as everything tries to make you believe it is.<br /><br />I thought that this was just a great children movie. Or well, maybe it's just because this would be the type of movie that I would had liked to have seen when I was young(er). People just often seem to forget or ignore their inner child. While watching this movie you just have to think and feel like a child again, since this is also the target group the movie got aimed towards. When you do so, you'll see that this movie is simply good at what it tries to achieve. It brings some good clean and safe horror entertainment for children. Young ones often seem to like reading horror stories (at least in my days this was the case) so they are likely to get a blast out of watching this movie. Some sequences however might be a bit too disturbing for really young children though, so be aware of that.<br /><br />Of course when you start watching this movie as an adult you'll notice the movie its weak and quite formulaic story. Nothing is ever really surprising about it. The movie nevertheless has a great sense of adventure though in which a group of people gets trapped in an haunted house, with a new adventure in every room.<br /><br />The movie is great looking, with also especially its special effects. Normally horror and special effects are never a good or effective combination but in this case of an horror movie for children, it isn't really a complainant. The special effects mostly serve to give the movie its feeling of adventure and it provides the movie with some of its entertaining moments as well. The movie also features some or the recently deceased Rick Baker make-up effects, which is always something great to look at.<br /><br />Not sure if the movie is really as effective as a comedy than as an adventure movie though. Oh well, perhaps children will still find the movie funny in parts, though some of the jokes are obviously aimed toward adults. Something Disney movies often do so, especially lately.<br /><br />I also can't say if I'm too sure about Eddie Murphy casting as the main lead. Now I have nothing against Eddie Murphy really but he just isn't suitable for all types of comedies. I think this is one of those movies that would had been better off without him. Besides the well known Eddie Murphy, the movie also features well known and respected actors such as Terence Stamp, Nathaniel Parker and Jennifer Tilly. Especially Stamp and Parker were great. On top of that the movie also features the wonderful Deep Roy, in a really small role though.<br /><br />The movie its musical score by Mark Mancina also really deserves recognition. It was surprisingly great and effective. It can be described as a great and effective horror score as well as an entertaining one.<br /><br />Great children entertainment!<br /><br />8/10",unsup,7864_0.txt
97157,97157,train,"This is not Jeanette Mcdonald's best work even if the film is in color. Even though Mcdonald's husband starred in the movie, I felt that he just didn't fit the character. I like the Norma Shearer 1932 version much better. Norma Shearer and Fredric March make a much better onscreen couple.",unsup,7442_0.txt
80485,80485,train,"There is really very little to recommend this film. It's like an extended episode of Scooy Doo with a bit of gore. A cast of relative unknowns (all of them, apart from the girl from The Sopranos) injured to some extent by their falls out of the ugly tree (a younger Paul Rudd lookalike with a wonky eye?) <br /><br />You really don't care who lives or dies - in fact I was hoping they'd all be dead by the end. In a movie with a runtime of 83 minutes before the credits roll, you'd expect the first main character would die a little sooner than 60 minutes in. Instead we have to suffer an hour of overacting and bad dialogue. The main 'twist' is blatantly obvious from the point at which they give the first 'clue' (they may as well have had Bill holding up a sign saying 'I am the younger brother' for all the subtlety it contained). There is no tension, generic scares from things suddenly popping out at you (in a ghost train, who'da thunk it?) and some of the gore effects look like they were done 25 years ago. When Jen takes off her shirt for the obligatory breast-shot, the camera pans up and down her torso for NO other reason than to get a close up. It's not sexy, it's like watching a medical documentary, or when the woman runs across the screen in Airplane! - it's that pointless.<br /><br />The ending is ridiculous, the film just STOPS, like they ran out of money and couldn't afford to film anymore. There are more plot holes than a graveyard. Don't bother with this movie.",unsup,37438_0.txt
3855,3855,test,I am so angry to the point i normally down make reviews with spoilers but in this case I'll make an exception.The first scenes of this movies are weak and then when they get to the meat and potatoes of the movie it sucks. This is one movie were i rooted for the bad guys because the captain-save-the-day was unbelievable and there was no connection to him or nothing to make you like him. The lead actor gave the weakest performance and Laurence Fishburne or Matt Dillon couldn't even save this movie. Sometime there are eye openers or great moments in a film that may not be that great..this movie has none. If you are looking for a movie to see in the meantime while nothing peeked your interest...don't choose this one..save your money.,neg,221_3.txt
24646,24646,test,"Despite the apparent structural similarity with The Simpsons - loud fat dad, housewifey mum, 3 children, a pet, typical suburban home, Family Guy is actually functionally and stylistically opposite to The Simpsons. Its avid use (and sometimes too much) of cutaway gags has been its main stay since the first season. While some hit the nail on the head (The Rhea Perlman and Danny Devito bit in Season 5 is spine-snappingly hilarious), others are less successful, coming across as contrived. And they can be annoying, especially when they don't advance the story line. (The Jesus bits are entirely unfunny and insulting)<br /><br />The chemistry between Stewie and Brian Griffin lends itself to pure comedy gold, so much so that Chris and Meg only manage to fulfill the role of the obligatory teenagers in your typical dysfunctional family.<br /><br />However, the feature film Stewie Griffin: The Untold Story, is MINDNUMBINGLY horrible. Thank goodness it went straight to DVD.<br /><br />Contrary to tiresome comparisons with the perennial Simpsons, Seth Macfarlane's approach with Family Guy is actually very different - it's much more politically incorrect, and amazingly, a lot more brazen.<br /><br />Creator of Ren and Stimpy, John Kricfalusi, famously criticized Family Guy for having ""extremely low"" graphic standards from a cartoonist's standpoint. I don't think it looks that bad though, the detailing and accuracy of some of the spoofs are quite successful.<br /><br />All in all, a great series to go with a great big bowl of chips smothered in ranch sauce and ass jokes.",pos,9683_7.txt
87172,87172,train,"I know Guy Maddin directed this short film, My Dad is 100 Years Old, but either acclaim or blame should be rest on Isabella Rossellini's shoulders for this. She knew what kind of picture this would be, and Maddin seems more like a hired hand here than a true visionary. And if anything, the vision of sorts is really distracting and unnecessary and is just really poorly done. I know the intentions are good, and if I had to rate just on intentions it would be much higher praising, albeit in such personal terms. Roberto Rossellini is a great filmmaker, one of the greatest that emerged once the smoke settled from World War 2 in Europe. And his films Open City and Paisan are films that should be rediscovered for years to come as technology overcomes the film industry (even if it's just in museums). But one of his daughter's, Isabella, hasn't done the greatest of tributes, from my perspective, with her My Dad is 100 Years Old short film.<br /><br />There isn't really anything coherent to the picture, which might have been acceptable had it been maybe more focused, so to speak. What I mean is the same pretension that she seems to be commenting on (although too little too late by the last shot when she calls for the camera to move in front of her directly in profile), and done with a very 'this is how it is' take on things. She makes fun of Fellini and Hitchcock (the latter in profile, the former played by her), as Rossellini himself- or the form of him as portrayed by a huge belly that Isabella recollects was what she remembers the most- rags on anything in cinema that doesn't address morality and the like. Only when Chaplin comes out- also again Rossellini herself playing her along with David O Selznik- does some praise come out. For a film that lasts only 15-17 minutes, it seems like it fills up its time much too smugly and with an air of content at being all over the place. It's interesting to see how the rest of the picture, with its obtuse camera angles and pompous style of editing and framing and dialog, compares with the few precious clips of Open City that are shown, and how more insight into the director is in those clips than in everything else his daughter shows.<br /><br />Now, in full disclosure, I do like Isabella Rossellini a lot, as an actress, and she is a beautiful woman, but taking the controls on a complete tribute project like this nears all too much to the point of disaster. We get a view of a man who is simply all alone, out-casted by a film community that once embraced him, and sullen by the fact that people don't care about his movies after a while, or the kinds of stories and characters he wants to portray. It sounds really good on the outset, but it's not what I thought it would be when I finally saw it- a mess. I would have much rather had seen a full-on documentary on the director instead of some avant-garde deconstructionist short film. A big disappointment from a big fan of the director.",unsup,43456_0.txt
90756,90756,train,"I really don't want to write too much regarding this film, a. because I believe the twist is so over hyped and that I pretty much figured it out 30 mins into the film ..<br /><br />b. I didn't really believe the acting in the film, I'm not saying it was poor, just that me personally don't think that it was realistic decisions made by the main characters throughout the film given the situation.<br /><br />c. The film is only 90 minutes but I honestly felt like I was in there forever, If it wasn't for the fact I had my girlfriend with me I would of walked out I was so bored.<br /><br />But that's my ten pence worth, I could of been more in-depth however I really don't think this film deserves such attention.",unsup,46682_0.txt
44803,44803,train,"There are a number of things that are not correct, although this is not too important since what happened to whom and when is still in dispute. The most blatant liberty with the facts I think is when they start to play at Bruno Koschmidder's Kaiserkeller, when in fact they played at the Indra and moved to the Kaiserkeller later.<br /><br />I agree with Semprinni20 that the film was biased in favour of Pete Best's version, but if he is the story consultant then I guess he calls the shots. I also agree with Semprinni that the recordings Pete Best plays on say the last word on the subject of why he was fired.<br /><br />Although the film is not such a lavish production as the later film ""Backbeat"", I prefer this film because it is more accurate, and because it has a better script with deeper characterisation.<br /><br />There is plenty in the film that is quite substantial - such as Brian Epstein trying to hide the fact that he has been ""queer-bashed,"" only to find out that the band knew he was Gay all along. Little touches like the band going into a cafÃ© and ordering ""Corn-Flakes mit Milch."" My favourite scene, which does have some bassis in fact, is where at an audition Stuart Sutcliffe has just bought his bass guitar but can't play it, so he stands with his back to the impresario and tries faking it, but gets caught. That's rock 'n' roll.<br /><br />Well worth watching.",pos,5323_7.txt
30496,30496,train,"No need to detail what others have written in other reviews - here goes the summary: <br /><br />* Much of the nested animation work is downright gorgeous - the colors are superb - would love to have it done in silk as a necktie<br /><br />* The story and execution is a total snooze - it was quite difficult to stay awake at times<br /><br />If you are a student of the fine arts, medieval calligraphy, early religion and so forth - have at it. This is a FILM for you.<br /><br />If you want an engaging, entertaining MOVIE - look elsewhere - this is a failure as anything other than an artistic statement.<br /><br />Vikings didn't have horns by the way...",neg,3698_3.txt
40994,40994,train,"Arthur has always been a personal film for me for two reasons. A good friend of mine who worked on the film as an extra and to help out with the horses during the stable scene just recently passed away. If you look fast you can see Frank Graham during the restaurant scene in the background while Dudley Moore and Jill Eikenberry are in conversation. Frank was a champion equestrian and will be missed by all who knew him.<br /><br />Secondly though, I actually knew a real life Arthur Bach. He was not quite as wealthy as Arthur, but spent 47 years of his life basically as a kid. His parents tightly controlled his purse strings, but his rent and utilities were paid for in a basement apartment in Greenwich Village. He spent a good deal of his time getting himself intoxicated on various spirits and making a public spectacle of himself, just like Dudley Moore does. <br /><br />The wonder with Arthur is why anyone would bother with him wealth of not. But that's the other half of the equation. My friend was a most charming person when you got to know him. In fact it was almost a compulsion to be charming. He couldn't buy a newspaper or magazine without trying to establish some level of relationship with the vendor. He spent his life being a perfect party guest. The term wastrel which was in common use in the 19th century would apply to him.<br /><br />And that's what Dudley Moore is, a wastrel. Unlike my friend Moore has John Gielgud to clean up after him. That's a full time job as we see demonstrated in Arthur. My friend also never found a Liza Minnelli, a male Liza Minnelli in fact because he was gay. Still Moore's portrayal of Arthur Bach is deadly accurate and so real for me.<br /><br />Arthur, 20th century wastrel, is being forced to marry another trust fund baby in Jill Eikenberry. Since he won't work for a living, the threat of being cut off is quite real for him. He only has his butler Hobson played by John Gielgud and chauffeur Bitterman played by Ted Post to pour his troubles out to. We should all have such troubles.<br /><br />John Gielgud in his nearly century of life certainly did better work than in Arthur on film and in fact Gielgud is more prominently known for his stage performances. Yet 1981 was a year of sentiment at Oscar time. The Academy gave Henry Fonda and Katharine Hepburn Oscars for On Golden Pond and Gielgud the Best Supporting Actor Award essentially for the work of a lifetime. That man was amazing, still at his craft almost to the end.<br /><br />So to Frank Graham who worked in the film and to Jackie Weiss, a genuine real life Arthur, I dedicate this review.",pos,1896_8.txt
34653,34653,train,"A different look at horror. The styling differences between American and Russian films is interesting. However from my American perspective this movie just wasn't that good. The protagonist, Marie played by Anastasia Hille wasn't a pleasant character and I had a hard time identifying with her. She was disagreeable most of the time and confused for much of what little time was left. Also too much time was spent in bringing her to the main location of the film. Then a long time passed before any real suspense built up. Once that happened it seemed volume was used as the main effect which was more annoying than anything else. The concept was more original than most Direct-to-video movies and they didn't use sex to make up for a thin plot. All in all I'd recommend it for renting, but not for theater goers.",neg,7439_4.txt
71433,71433,train,"The only other documentary I've seen that is comparable is Gates of Heaven. I love both and I hope more documentaries are available that go beyond the obvious and ""documentable"" as these do. The voice of god narration and the feeling that you the viewer are being patronized cheapens even most well composed documentaries for me.<br /><br />I&I Rastafari!",unsup,29291_0.txt
54948,54948,train,"I must be the last to realise that Korean cinema is simply the freshest, most exciting and challenging cinema being made anywhere today. ""Tell Me Something"" illustrates beautifully some of the ways in which this is true. Starting with the time-honoured police thriller format, the way in which the drama plays out couldn't be more different from your average excellent but formulaic episode of ""The Closer"" or ""Without a Trace""; as in much Korean cinema, the presumption of intelligence in the viewer means that far from being walked through every plot point, you tread the lonely road of clues and suspicion by yourself. Doubtless other viewers will predict the plot points with superhuman speed...still, I enjoy the spectacle even when I'm mystified.<br /><br />It feels as though the director has gorged himself on the full gamut of cinema, taking in not only his own cinema but glossy but predictable Hollywood and glorious, violent Japanese cinema. There's nothing more refreshing than to see a structure you recognise, used to portray a world you don't. It gives new life to any old, tired story or scenario Â? better still when it's harsh and good-looking and violent and surprising, like this. Here's a very brief run-down: an artist's daughter, some lovers, some murders, dismemberment. Your guide through this murky world is Detective Cho (Suk-kyu Han), who stumbles along the policeman's dirty path, labouring under suspicion and dishonour. You learn that his impassive taciturnity conceals more complex emotions, and you accompany him as he unpicks a messy, bloody and tangled knot of relationships and lies, seeking redemption along the way.<br /><br />It's romantic at heart. Detective Cho reminds me of Dana Andrews' terse, detached detective McPherson, in Otto Preminger's haunting ""Laura"" of 1944. That tough character finds himself lifted by the aura created by the eponymous central character of Laura into an unfamiliar realm, falling in love with her as he begins to know her. The comparison ends there Â? ""Tell Me Something"" has a finale that suits very modern tastes. I'm knee deep in Dashiell Hammett at the moment, but this is really more James Ellroy territory. It's a bit gory for my taste, but not strictly speaking gratuitous, I think. Even if it were, it would still be engrossing and disturbing, crafted with care and with a fantastic soundtrack.<br /><br />For more Korean excellence try gripping thriller ""Memories of Murder"" or the exquisitely turned ""Spring, Summer, Autumn, Winter...and Spring"". For other non-US excellence go for French TV policier ""Engrenages"" and Takeshi Kitano's unique Japanese gangster flick ""Sonatine"".",unsup,14454_0.txt
94381,94381,train,"Unlike Jumanji, this is NOT for anyone smarter than a 5th grader. They use typical kid shortcomings instead of writing a clever script. Much of the story didn't make sense or was simply unbelievable. They seem to just make stuff up to fit what they wanted - some things floated in space including the sputum and the astronaut, but the kids were totally unaffected by 0 gravity. The guy stuck in the game, the Zorgons we never see, the robot repairing itself forever, all seemed like lazy writing and directing. The youngest kid screws up constantly and says I'm sorry at least 40 times. I was so sick of this needy, whiny child that I didn't care if they made it home or not. I'm sure there are parents who don't know how to discipline their kids so some will find this believable. Those who feel parents should address rude and co-dependent behavior early, will lose patience with this mess of a movie driven by redundant bad behavior.",unsup,49945_0.txt
31468,31468,train,"This movie frequently extrapolates quantum mechanics to justify nonsensical ideas, capped by such statements like ""we all create our own reality"".<br /><br />Sorry, folks, reality is what true for all of us, not just the credulous.<br /><br />The idea that ""anything's possible"" doesn't hold water on closer examination: if anything's possible, contrary things are thus possible and so nothing's possible. This leads to postmodernistic nonsense, which is nothing less than an attempt to denigrate established truths so that all ideas, well-founded and stupid, are equal.<br /><br />To quote sci-fi writer Philip K. Dick, who put it so well, ""Reality is that which, when you stop believing in it, doesn't go away.""",neg,4572_1.txt
83405,83405,train,"A great cast does what it can with ludicrous details.<br /><br />The most intriguing aspect of this story is that the audience is constantly in search of a hero or victim, but all of the characters are villains, to varying degrees.<br /><br />The real problem is the basic premise. It would have been nice if the writers would have actually done some research instead of making up ridiculous lies about the insurance industry.<br /><br />For starters, attempting to deny or reduce legitimate claim payments is a practice called Unfair Claims Practices, and is prohibited in all states. Secondly, no insurance company would issue a life insurance policy to a known con man, especially for $1 million. (And you can not blame it on a particular office - all policies go through a central underwriting department at the main office.) Thirdly, once a life insurance policy has been in force for 2 years, it becomes incontestable. The only thing that would cause an investigation is if there is a question of the deceased's identity, or there is an accidental death benefit that might not be an accident. Furthermore, insurance fraudsters are notorious for NOT self-inflicting real damage to themselves. Lastly, a claims investigator, agent... can NOT do what James Whitaker's character does near the end of the movie, or even throughout the movie.<br /><br />The ending was rather unusual. Afterward, it does make sense, in a strange way. But this is a strange film. Give it a try if you have nothing better to do and like strange plot twists.",unsup,40065_0.txt
38224,38224,train,"I don't know why the critics trashed this movie. I hardly ever agree with them anyway.<br /><br />The movie could have been a little scarier - I don't usually go to Horror movies! I even had to psych myself up to see it in the daytime. I needn't have bothered! ;) (The Cinema was full of kids too, heh! ;) ... Liam was great as always. I also liked Catharine Zeta Jones (Theo) and Lili Taylor (Eleanor-Nell)<br /><br />The house was very Gothic and beautiful in a spooky way. The special and sound effects were awesome. I also loved the music score, particularly the gentle tunes for Eleanor and her journey to save the children, how she grew out of her stagnant routine and life and finally gain her power, peace and freedom.",pos,10652_9.txt
59560,59560,train,"Just seeing Daffy dressed up in Robin Hood's green-and-red outfit and playing the mandolin while singing is pretty funny in itself Porky Pig plays Friar Tuck. Well, he has the build.<br /><br />This Robin Hood is so unimpressive that the Friar is convinced it is ""he."" Daffy, er Robin, finally says, ""Look - I'll prove I'm Robin Hood. See this guy passing by? I'll rob him of his gold and give it to some poor unworthy slob."" Ahh, finally a Robin Hood who tells it like it is!<br /><br />From that point, this cartoon was a ripoff of the Road Runner. Daffy trying to rob the guy was exactly like Wile E. Coyote attempting to get the Road Runner. Every thing that happened to him, I've seen in RR cartoons. Did Daffy steal his act here from Wile? Since this came out in 1958, apparently so. The only thing original was the ending when Daffy says ""Shake hands with Friar Duck."" That was a great closing line.<br /><br />The best thing about this animated short was the color. This is another case in which the restoration job is fully appreciated because the forest colors are magnificent. It can be seen on the Looney Tunes Golden Collection Volume Three.",unsup,18605_0.txt
64275,64275,train,"Couldn't stop laughing the whole way through this movie, simply because they were trying to be serious. A horror sci-fi.... my ass it is.... pure comedy man. My favourite bit was where the spider that just hatched from the guys body, burst out of the college (bigger than a helicopter) and preceded to run over the grass.... and i mean over, as in about a foot above the grass. No but seriously the plastic spider being dangled in front of the camera was the height of the amazing special effects. Definitely worth the 50p i spent on it. Just don't be expecting good effects, storyline, acting, writing, sound effects, soundtrack, cast or pretty much anything if you try and take it seriously. Oh and there are some wet t-shirt moments. Enjoy.",unsup,22849_0.txt
25931,25931,train,"This was shown on the biography channel and was about as informative as a children's comic! I gave it 2 out of 10 for it's attention to detail because for the most part it had a 70s feel to it and the three ladies that played the original three angels looked like them so the make-up was good.<br /><br />This was supposed to be a biography on the biography channel but it was void of everything that is normally / usually seen in one of their biographies. No interviews with surviving cast members, crew members, production team members etc., or their friends, families, and any biographers of those people. In fact I know just as much now about the programme as I did before I watched this film that was based on the (supposedly) biographical book. As for actually learning something that no-one knew about the program and wasn't common knowledge well that never happened.",neg,10839_2.txt
39511,39511,train,"I still liked it though. Warren Beatty is only fair as the comic book hero. What saves this movie is the set, the incredible cast and it offshoots a mediocre script. I really expected something more substantial in the terms of action, or plot but I got very little. The main reason to watch this movie is to watch some of the biggest stars in Hollywood at the time in such an unusual film. <br /><br />The one person who did a terrible job and did not even belong in this film was Madonna. She did not belong in this movie and her acting job was pretty bad. The movie at some points just stood still. You expected something more and you got nothing. Al Pacino plays a really bad dude and he does pretty good. He and Beatty do make an excellent good guy and bad guy. <br /><br />It is also interesting to see Dustin Hoffman, and Warren Beatty in a film other than Isthar. I did not see Ishtar but I heard bad things. The thing about this movie is it is good, but it could have been so much better. I liked it as a child because I thought it looked cool, and visually the movie is amazing, the sets are incredible, the writing is only fair, and with such a cast in the movie I would expect a little better anyway. <br /><br />SPOILER<br /><br />I especially thought the finale was not big enough. It was interesting but for such a grand scale film I just thought it could have ended with a little more of a bang. The reason to watch this movie is the atmosphere. The movie only uses the 7 comic book colors making it all that more excellent visually anyway.<br /><br />The costumes and makeup were flawless as well. The facial makeup for the villains was great. Beatty is just not up to such a bigger than life character. Still, this is a good movie that could have been much much more. It is to me better than Batman, the other comic book adaptation that came out close to the same time. Of course that movie was much bigger in terms of gross.",pos,11810_7.txt
24986,24986,test,"With its ww2 timing, falling in and out of love, and easy on the eye Kira, this is re-Atonement. <br /><br />This a relationship story with focused main characters working out the the balance between first and fast love in the home front of WW2. Poet Dylan Thomas philanders his way between wife and ex in dark and smoky Blitz London and later in windy wales. <br /><br />Vera's ex and next spark off each other as the poet and soldier become a sideline while the girls bond and share. An easy watch that works well in the era bouncing along with just a few dips in pace. Would work well with French subtitles but then I may have been to too many art house movies lately.",pos,998_7.txt
32268,32268,train,"I can't recommend this film as a date movie. Gary Oldman's semi-autobiographical account of life lived on a South East London estate is a violent, Beckettian account of one of Dante's circles of hell, frankly. At the centre of it is Ray Winstone, who has done this sort of character before but never as well. The film opens with him ordering drinks at a pub bar - that's all - and you are already gripped with a sense of the frustration, self-loathing and barbarism that he exhibits in many different ways throughout the course of the movie. It's an acting masterclass.<br /><br />Of course the stymied and dispossessed need a foil in a drama such as this and Winstone is matched by Kathy Burke as his long-suffering wife, who absorbs and ultimately rejects his unbearable behaviour. Charlie Creed-Miles does an able turn as the fuse-lighting druggie son Billy although he must have wondered sometimes exactly what he let himself in for. Gary Oldman directs close up on the actors, maximising the claustrophobia of their council flat squalor. 4/10",neg,5292_4.txt
78517,78517,train,"This is typical of a lot of modern pseudo-religious fiction, which unfortunately gets taken as gospel by a lot of ignorant people. Like the silly ""rapture"" books and Hal Lindsey's books about Revelations, it fans the flames of Christian fundamentalism.<br /><br />People have been claiming that the end of the world is at hand beginning immediately with the followers of Jesus. His surviving disciples expected his return in their lifetime, and so it goes. Every hundred years and especially every 1000 years, there has been a huge upsurge in these beliefs.<br /><br />If you can ignore the religious propaganda, the series is an OK mystery adventure story.",unsup,35667_0.txt
82139,82139,train,"This is poorly done, not funny really, and just not that well put together. But, when viewing this sort of thing, I think its important to keep two things in mind ... #1: The film industry was new and inexperienced. It was a treat for most folks just to see images thrown up on a screen. #2: Chaplin was also new and inexperienced. He had not yet grown into that lovable Little Tramp. This was a period of learning via experimentation. Given all of that, this is worth watching once if you're a Chaplin fan just because it is such an early example of his work. If, on the other hand, you're not really into Chaplin so much but just a fan of flicks before the ""talkies"" fad came along, well, you can safely pass on this one and not miss much.",unsup,38927_0.txt
3114,3114,test,"I had to watch this one for my Canadian cinema course and I was told that it was considered to be the ""best Canadian film."" When I watched this I really did not agree, considering I've seen a lot better ones. I understand that there were Canadian themes and messages, but the fact that the characters and the plot were so disconnected with me (as a spectator) it made me not really care what the film was trying to tell me. The plot was too dry. The characters did not have many positive personality traits, but this is to emphasize the messages, not to tick off spectators. This film shows a little about the history of Quebec. Not a very interesting film; it definitely does not deserve to be put on such a high pedestal.",neg,1553_3.txt
96084,96084,train,"I think the people who criticize this film do so because they've been trained to watch movies the way Hollywood makes them. This is as far from Hollywood as a gangster film can get. The quiet (or as some might say, boring) moments are there because the characters exist in a realistic world where sometimes they can do nothing but sit and think. Sonatine isn't perfect, but it can certainly be appreciated if the viewer will approach it with an open mind. Also, the sumo scene is very fun and beautiful.",unsup,6477_0.txt
87186,87186,train,"Hollywood great Michael Curtiz directs Boris Karloff in this middling thriller about an ex-con, just out prison, who is framed for a judge's murder by racketeers; after he's convicted and killed in the electric chair, a team of scientists revive him. Fatigued entry in the 1930s back-from-the-dead horror cycle doesn't allow Karloff to do anything fresh or substantial (indeed, several of his big moments seem lifted straight from ""Frankenstein""!). Curtiz can't do much with this hackneyed scenario, and he's certainly not helped by the unsurprising script, though there is one strong sequence at a piano recital. Otherwise, ""The Walking Dead"" is D.O.A. *1/2 from ****",unsup,43469_0.txt
59024,59024,train,"I believe the only reason anyone would have seen this film is because Russell is in it.<br /><br />That was my reason.<br /><br />Russell does well in his role.<br /><br />Love his hair cut in this one.<br /><br />A better script was needed.<br /><br />But, we have to keep in mind, this was not a big budget film.<br /><br />Helen's character Mary could GET on the audience's nerves as well, even though she was a good person & meant well.<br /><br />You could tell why she got on Zack's nerves.<br /><br />Course, she has not done much in her career. When you consider the best thing she ever did was her guest spot on ""Seinfeld"".<br /><br />By the book, not really exciting action scenes.<br /><br />To be seen only if you are a fan of Russell's.",unsup,18122_0.txt
